47	56800	2.7387702	0.2368220	18.1330000	157.3005100	128.2981500	69.9892413
48	56800	2.9221477	0.1957557	13.5116400	42.2904300	58.2048300	349.2990540
49	56800	2.8967959	0.1711091	20.2543300	219.4998000	166.8908900	266.7752604
50	56800	2.7203424	0.0831851	6.6033600	88.6892400	147.6817700	2.4602579
51	56800	2.7503582	0.1245631	6.2485900	303.2863000	76.4052900	43.4789674
52	56800	2.8498383	0.1224411	13.5517100	187.6430100	345.0254900	3.0662025
53	56800	2.3801076	0.1919356	11.6002500	96.7585200	308.9138100	253.8475088
54	56800	2.4424234	0.2222307	8.5261400	236.6048600	84.3587200	99.4343483
55	56800	2.3951995	0.1276993	5.7799300	296.1248600	337.7683300	20.7226832
56	56800	2.5876600	0.0802748	5.5236400	338.8008600	220.4611200	326.4663732
57	56800	2.3658472	0.1268322	2.0980700	86.7068000	307.6340800	262.1427236
58	56800	2.6547425	0.1927867	11.9506900	123.0051500	203.1711900	170.0220325
59	56800	2.5760004	0.0729183	11.2603900	354.0153300	242.2042800	69.2661260
60	56800	2.7373499	0.1293432	23.2380200	224.2523700	153.8432600	153.1446418
61	56800	2.6710628	0.2546372	11.7827300	268.5387300	159.7073000	264.5552449
62	56800	2.7717931	0.1843812	25.3135200	252.3507100	145.0890400	340.1247301
63	56800	2.7021536	0.0813783	5.4192600	188.6975100	136.1890200	315.4583708
64	56800	2.7106148	0.1982863	11.8015600	345.2985100	313.3371700	340.3608058
65	56800	2.7436620	0.2060049	14.2116600	227.9846000	148.2728700	4.8113959
66	56800	2.6824268	0.1269338	1.3103500	178.8935000	309.1552500	354.5807140
67	56800	2.6155567	0.2376646	18.5077400	163.2769000	159.3163500	215.8206126
68	56800	2.9346835	0.1632752	18.2406200	307.4554100	79.8168300	78.2252335
69	56800	2.9830037	0.1674100	18.2111900	12.9153300	333.7319200	287.2604195
70	56800	2.7602163	0.1424751	7.1853800	3.9038100	10.4330900	335.8716419
71	56800	2.4719794	0.1329508	5.5899800	135.6412200	125.5706100	207.2649917
72	56800	2.7803388	0.1756295	10.9102800	165.8860600	1.8536200	249.9689270
73	56800	2.7326361	0.0804059	5.9645500	283.7027000	56.8886300	173.4913783
74	56800	2.7541243	0.1412246	8.5606700	274.8411000	4.0756000	89.2510286
75	56800	2.7667204	0.1416822	3.5633300	94.9250700	63.7440800	196.2014993
76	56800	2.3993891	0.2556602	21.5919100	90.0455800	214.2257500	55.9737297
77	56800	2.7688289	0.1756178	10.2781500	155.1424500	195.7261700	200.6283869
78	56800	2.8410037	0.1382316	15.3630900	343.3878400	347.6998600	114.2387872
79	56800	2.8793394	0.1329839	4.9830700	313.9022600	3.1275700	50.4063658
80	56800	2.7408360	0.2019130	15.9075700	70.2473100	285.8331400	143.4650343
81	56800	2.6079338	0.0674117	8.1235600	265.7153700	282.3729100	160.8656456
82	56800	2.7903734	0.2190174	12.8595400	198.3379100	58.1323400	98.5607971
83	56800	2.6661269	0.2258154	14.5825900	49.2600000	283.7743200	162.5489086
84	56800	2.6552395	0.2349861	4.8073300	293.4190200	76.4344700	318.6894258
85	56800	2.7713244	0.2009622	9.7835600	152.0471200	263.2746100	288.3297621
86	56800	2.2030083	0.1686515	3.4705400	16.3619600	264.8719200	315.3079333
87	56800	2.7130137	0.1189677	8.6391400	211.7117800	170.0389600	121.3464839
88	56800	2.9903028	0.0285461	14.9028600	53.2307500	348.8005700	164.3011061
89	56800	2.4440127	0.1916458	4.6178400	200.8779500	206.6335800	125.0021336
90	56800	2.2960026	0.2001702	8.6642800	139.1368900	218.7795200	307.8753967
91	56800	2.5944981	0.1038827	4.9325300	166.7488600	305.7610300	1.4965749
92	56800	2.7426177	0.2426626	24.9870800	54.8212900	0.1705700	262.5077418
93	56800	2.5950247	0.3152487	18.3510300	237.3045900	48.2031300	112.8005929
94	56800	2.6188582	0.2074613	8.7046700	153.0244400	333.4185400	259.3767273
95	56800	2.6153252	0.1822498	11.5900200	255.4822200	47.7402900	10.9197624
96	56800	2.6293166	0.0771739	2.9536800	61.4781100	188.0690300	158.9098118
97	56800	2.6723016	0.1448779	12.6369900	43.8770600	77.4309900	53.4235677
98	56800	2.6687812	0.0889492	10.2463000	280.8303900	114.8298200	142.0668151
99	56800	2.9719512	0.1142888	7.8152700	103.9101900	251.9428000	284.7753680
100	56800	2.7285374	0.2406873	10.5855000	196.9229400	21.7156000	42.4783235
